             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
       3980010_286     nodes   irelax   chmjro  R    1:31:30      1 node009
       3980014_617     nodes   irelax   chmjro  R    1:31:30      1 node009
       3980014_618     nodes   irelax   chmjro  R    1:31:30      1 node021
       3980010_284     nodes   irelax   chmjro  R    1:32:31      1 node037
       3980007_747     nodes   irelax   chmjro  R    1:32:31      1 node021
       3980008_573     nodes   irelax   chmjro  R    1:32:31      1 node037
       3980009_512     nodes   irelax   chmjro  R    1:33:32      1 node047
       3980008_571     nodes   irelax   chmjro  R    1:33:32      1 node037
       3980006_886     nodes   irelax   chmjro  R    1:33:32      1 node009
       3980008_572     nodes   irelax   chmjro  R    1:33:32      1 node037
       3980006_884     nodes   irelax   chmjro  R    1:34:34      1 node037
       3980006_885     nodes   irelax   chmjro  R    1:34:34      1 node037
       3980008_565     nodes   irelax   chmjro  R    1:35:35      1 node034
       3980006_882     nodes   irelax   chmjro  R    1:35:35      1 node009
       3980007_746     nodes   irelax   chmjro  R    1:35:35      1 node034
       3980006_883     nodes   irelax   chmjro  R    1:35:35      1 node021
       3980008_566     nodes   irelax   chmjro  R    1:35:35      1 node034
       3980008_568     nodes   irelax   chmjro  R    1:35:35      1 node047
       3980008_569     nodes   irelax   chmjro  R    1:35:35      1 node047
       3980007_744     nodes   irelax   chmjro  R    1:36:36      1 node021
       3980006_881     nodes   irelax   chmjro  R    1:36:36      1 node021
       3980007_745     nodes   irelax   chmjro  R    1:36:36      1 node047
       3980006_879     nodes   irelax   chmjro  R    1:37:38      1 node014
       3980006_880     nodes   irelax   chmjro  R    1:37:38      1 node021
       3980007_742     nodes   irelax   chmjro  R    1:38:39      1 node021
       3980006_877     nodes   irelax   chmjro  R    1:38:39      1 node021
       3980006_878     nodes   irelax   chmjro  R    1:38:39      1 node021
       3980007_743     nodes   irelax   chmjro  R    1:38:39      1 node051
       3980006_876     nodes   irelax   chmjro  R    1:39:41      1 node051
       3980006_875     nodes   irelax   chmjro  R    1:40:43      1 node051
       3980014_614     nodes   irelax   chmjro  R    1:41:44      1 node034
       3980006_874     nodes   irelax   chmjro  R    1:41:44      1 node009
       3980014_615     nodes   irelax   chmjro  R    1:41:44      1 node034
       3980006_873     nodes   irelax   chmjro  R    1:42:45      1 node016
       3980009_511     nodes   irelax   chmjro  R    1:43:46      1 node016
       3980009_510     nodes   irelax   chmjro  R    1:44:48      1 node034
       3980006_872     nodes   irelax   chmjro  R    1:44:48      1 node009
       3980007_741     nodes   irelax   chmjro  R    1:44:48      1 node034
       3980007_739     nodes   irelax   chmjro  R    1:45:49      1 node009
       3980012_524     nodes   irelax   chmjro  R    1:45:49      1 node014
       3980007_740     nodes   irelax   chmjro  R    1:45:49      1 node014
       3980006_871     nodes   irelax   chmjro  R    1:46:50      1 node009
       3980007_738     nodes   irelax   chmjro  R    1:47:51      1 node034
       3980008_560     nodes   irelax   chmjro  R    1:47:51      1 node034
       3980012_523     nodes   irelax   chmjro  R    1:47:51      1 node034
       3980014_613     nodes   irelax   chmjro  R    1:47:51      1 node034
       3980014_610     nodes   irelax   chmjro  R    1:48:52      1 node034
       3980006_870     nodes   irelax   chmjro  R    1:48:52      1 node014
       3980014_611     nodes   irelax   chmjro  R    1:48:52      1 node034
       3980014_612     nodes   irelax   chmjro  R    1:48:52      1 node034
       3980006_869     nodes   irelax   chmjro  R    1:50:55      1 node037
       3980014_609     nodes   irelax   chmjro  R    1:51:56      1 node014
       3980006_868     nodes   irelax   chmjro  R    1:51:56      1 node009
       3980006_867     nodes   irelax   chmjro  R    1:53:58      1 node001
       3980012_522     nodes   irelax   chmjro  R    1:55:00      1 node014
       3980006_866     nodes   irelax   chmjro  R    1:55:00      1 node001
       3980014_608     nodes   irelax   chmjro  R    1:57:04      1 node047
       3980006_865     nodes   irelax   chmjro  R    1:57:04      1 node005
       3980006_864     nodes   irelax   chmjro  R    1:58:05      1 node024
       3980007_736     nodes   irelax   chmjro  R    1:59:07      1 node037
       3980007_737     nodes   irelax   chmjro  R    1:59:07      1 node016
       3980007_735     nodes   irelax   chmjro  R    2:00:08      1 node016
       3980006_863     nodes   irelax   chmjro  R    2:03:12      1 node037
       3980006_862     nodes   irelax   chmjro  R    2:04:13      1 node016
       3980007_734     nodes   irelax   chmjro  R    2:05:14      1 node009
       3980006_860     nodes   irelax   chmjro  R    2:05:14      1 node009
       3980006_861     nodes   irelax   chmjro  R    2:05:14      1 node009
       3980006_859     nodes   irelax   chmjro  R    2:08:18      1 node009
       3980012_521     nodes   irelax   chmjro  R    2:10:21      1 node022
       3980014_607     nodes   irelax   chmjro  R    2:10:21      1 node037
       3980014_603     nodes   irelax   chmjro  R    2:11:22      1 node037
       3980006_858     nodes   irelax   chmjro  R    2:11:22      1 node034
       3980007_733     nodes   irelax   chmjro  R    2:11:22      1 node037
       3980014_604     nodes   irelax   chmjro  R    2:11:22      1 node037
       3980014_605     nodes   irelax   chmjro  R    2:11:22      1 node009
       3980014_606     nodes   irelax   chmjro  R    2:11:22      1 node013
       3980006_857     nodes   irelax   chmjro  R    2:12:24      1 node014
       3980007_729     nodes   irelax   chmjro  R    2:12:24      1 node014
       3980007_730     nodes   irelax   chmjro  R    2:12:24      1 node039
       3980007_731     nodes   irelax   chmjro  R    2:12:24      1 node016
       3980007_732     nodes   irelax   chmjro  R    2:12:24      1 node027
       3980014_602     nodes   irelax   chmjro  R    2:25:10      1 node046
       3980014_600     nodes   irelax   chmjro  R    2:26:11      1 node001
       3980007_728     nodes   irelax   chmjro  R    2:26:11      1 node001
       3980014_601     nodes   irelax   chmjro  R    2:26:11      1 node001
       3980007_727     nodes   irelax   chmjro  R    2:35:21      1 node028
       3980013_205     nodes   irelax   chmjro  R    1:22:21      1 node037
       3980013_204     nodes   irelax   chmjro  R    1:42:45      1 node034
       3980013_202     nodes   irelax   chmjro  R    1:43:46      1 node034
       3980013_203     nodes   irelax   chmjro  R    1:43:46      1 node034
       3980010_283     nodes   irelax   chmjro  R    1:44:48      1 node034
       3980010_282     nodes   irelax   chmjro  R    1:48:52      1 node034
       3980010_278     nodes   irelax   chmjro  R    1:52:57      1 node014
       3980010_279     nodes   irelax   chmjro  R    1:52:57      1 node037
       3980010_280     nodes   irelax   chmjro  R    1:52:57      1 node037
       3980010_281     nodes   irelax   chmjro  R    1:52:57      1 node037
       3980009_509     nodes   irelax   chmjro  R    1:53:58      1 node014
       3980010_274     nodes   irelax   chmjro  R    1:55:00      1 node014
       3980010_275     nodes   irelax   chmjro  R    1:55:00      1 node014
       3980010_276     nodes   irelax   chmjro  R    1:55:00      1 node014
       3980009_508     nodes   irelax   chmjro  R    1:56:02      1 node024
       3980010_273     nodes   irelax   chmjro  R    1:56:02      1 node024
       3980013_201     nodes   irelax   chmjro  R    1:57:04      1 node049
       3980009_507     nodes   irelax   chmjro  R    1:58:05      1 node046
       3980010_272     nodes   irelax   chmjro  R    1:58:05      1 node046
       3980010_271     nodes   irelax   chmjro  R    1:59:07      1 node016
       3980010_270     nodes   irelax   chmjro  R    2:00:08      1 node016
       3980010_269     nodes   irelax   chmjro  R    2:02:10      1 node037
       3980010_268     nodes   irelax   chmjro  R    2:03:12      1 node037
       3980009_506     nodes   irelax   chmjro  R    2:05:14      1 node009
       3980010_266     nodes   irelax   chmjro  R    2:08:18      1 node009
       3980010_267     nodes   irelax   chmjro  R    2:08:18      1 node009
       3980010_265     nodes   irelax   chmjro  R    2:09:19      1 node009
       3980013_189     nodes   irelax   chmjro  R    2:09:19      1 node009
       3980013_190     nodes   irelax   chmjro  R    2:09:19      1 node009
       3980013_191     nodes   irelax   chmjro  R    2:09:19      1 node009
       3980013_194     nodes   irelax   chmjro  R    2:09:19      1 node009
       3980013_195     nodes   irelax   chmjro  R    2:09:19      1 node009
       3980013_197     nodes   irelax   chmjro  R    2:09:19      1 node009
       3980013_198     nodes   irelax   chmjro  R    2:09:19      1 node009
       3980013_199     nodes   irelax   chmjro  R    2:09:19      1 node009
       3980013_200     nodes   irelax   chmjro  R    2:09:19      1 node009
       3980008_558     nodes   irelax   chmjro  R    2:10:21      1 node037
       3980010_264     nodes   irelax   chmjro  R    2:10:21      1 node046
       3980013_174     nodes   irelax   chmjro  R    2:10:21      1 node046
       3980013_175     nodes   irelax   chmjro  R    2:10:21      1 node049
       3980013_176     nodes   irelax   chmjro  R    2:10:21      1 node005
       3980013_177     nodes   irelax   chmjro  R    2:10:21      1 node009
       3980013_178     nodes   irelax   chmjro  R    2:10:21      1 node009
       3980013_179     nodes   irelax   chmjro  R    2:10:21      1 node009
       3980013_180     nodes   irelax   chmjro  R    2:10:21      1 node009
       3980013_181     nodes   irelax   chmjro  R    2:10:21      1 node009
       3980013_182     nodes   irelax   chmjro  R    2:10:21      1 node009
       3980013_183     nodes   irelax   chmjro  R    2:10:21      1 node009
       3980013_184     nodes   irelax   chmjro  R    2:10:21      1 node009
       3980013_185     nodes   irelax   chmjro  R    2:10:21      1 node009
       3980013_186     nodes   irelax   chmjro  R    2:10:21      1 node014
       3980013_187     nodes   irelax   chmjro  R    2:10:21      1 node014
       3980008_557     nodes   irelax   chmjro  R    2:11:22      1 node014
       3980009_504     nodes   irelax   chmjro  R    2:11:22      1 node014
       3980010_256     nodes   irelax   chmjro  R    2:11:22      1 node014
       3980009_505     nodes   irelax   chmjro  R    2:11:22      1 node014
       3980010_257     nodes   irelax   chmjro  R    2:11:22      1 node014
       3980010_258     nodes   irelax   chmjro  R    2:11:22      1 node014
       3980010_259     nodes   irelax   chmjro  R    2:11:22      1 node046
       3980010_260     nodes   irelax   chmjro  R    2:11:22      1 node046
       3980010_261     nodes   irelax   chmjro  R    2:11:22      1 node048
       3980010_262     nodes   irelax   chmjro  R    2:11:22      1 node048
       3980010_263     nodes   irelax   chmjro  R    2:11:22      1 node048
       3980013_165     nodes   irelax   chmjro  R    2:11:22      1 node048
       3980013_166     nodes   irelax   chmjro  R    2:11:22      1 node051
       3980013_169     nodes   irelax   chmjro  R    2:11:22      1 node051
       3980013_170     nodes   irelax   chmjro  R    2:11:22      1 node051
       3980013_171     nodes   irelax   chmjro  R    2:11:22      1 node051
       3980013_172     nodes   irelax   chmjro  R    2:11:22      1 node051
       3980010_255     nodes   irelax   chmjro  R    2:26:11      1 node001
       3980009_502     nodes   irelax   chmjro  R    2:26:11      1 node001
       3980008_556     nodes   irelax   chmjro  R    2:26:11      1 node001
       3980009_503     nodes   irelax   chmjro  R    2:26:11      1 node001
       3980008_553     nodes   irelax   chmjro  R    2:35:21      1 node028
       3980008_554     nodes   irelax   chmjro  R    2:35:21      1 node028
       3980009_501     nodes   irelax   chmjro  R    2:38:24      1 node037
       3980009_500     nodes   irelax   chmjro  R    2:40:27      1 node024
       3980007_725     nodes   irelax   chmjro  R    2:43:30      1 node032
